state,date,type,median,mean
Vermont,8/23/20,estimate,-0.019,-0.02
Vermont,8/24/20,estimate,-0.02,-0.021
Vermont,8/25/20,estimate,-0.021,-0.023
Vermont,8/26/20,estimate,-0.022,-0.024
Vermont,8/27/20,estimate,-0.023,-0.025
Vermont,8/28/20,estimate,-0.023,-0.025
Vermont,8/29/20,estimate,-0.024,-0.026
Vermont,8/30/20,estimate,-0.024,-0.026
Vermont,8/31/20,estimate,-0.024,-0.026
Vermont,9/1/20,estimate,-0.023,-0.025
Vermont,9/2/20,estimate,-0.023,-0.025
Vermont,9/3/20,estimate,-0.022,-0.024
Vermont,9/4/20,estimate,-0.02,-0.022
Vermont,9/5/20,estimate,-0.018,-0.02
Vermont,9/6/20,estimate,-0.016,-0.018
Vermont,9/7/20,estimate,-0.014,-0.016
Vermont,9/8/20,estimate,-0.011,-0.013
Vermont,9/9/20,estimate,-0.008,-0.01
Vermont,9/10/20,estimate,-0.005,-0.006
Vermont,9/11/20,estimate,-0.001,-0.003
Vermont,9/12/20,estimate,0.002,0.001
Vermont,9/13/20,estimate,0.006,0.006
Vermont,9/14/20,estimate,0.01,0.01
Vermont,9/15/20,estimate,0.014,0.014
Vermont,9/16/20,estimate,0.018,0.019
Vermont,9/17/20,estimate,0.022,0.023
Vermont,9/18/20,estimate,0.026,0.027
Vermont,9/19/20,estimate,0.029,0.031
Vermont,9/20/20,estimate,0.033,0.035
Vermont,9/21/20,estimate,0.036,0.038
Vermont,9/22/20,estimate,0.039,0.041
Vermont,9/23/20,estimate,0.042,0.044
Vermont,9/24/20,estimate,0.044,0.047
Vermont,9/25/20,estimate,0.046,0.048
Vermont,9/26/20,estimate,0.047,0.05
Vermont,9/27/20,estimate,0.048,0.051
Vermont,9/28/20,estimate,0.049,0.052
Vermont,9/29/20,estimate,0.05,0.052
Vermont,9/30/20,estimate,0.05,0.052
Vermont,10/1/20,estimate,0.05,0.052
Vermont,10/2/20,estimate,0.05,0.051
Vermont,10/3/20,estimate,0.05,0.051
Vermont,10/4/20,estimate,0.049,0.05
Vermont,10/5/20,estimate,0.049,0.049
Vermont,10/6/20,estimate,0.048,0.049
Vermont,10/7/20,estimate,0.047,0.048
Vermont,10/8/20,estimate,0.047,0.047
Vermont,10/9/20,estimate,0.046,0.046
Vermont,10/10/20,estimate,0.046,0.046
Vermont,10/11/20,estimate,0.045,0.045
Vermont,10/12/20,estimate,0.045,0.045
Vermont,10/13/20,estimate,0.045,0.045
Vermont,10/14/20,estimate,0.045,0.045
Vermont,10/15/20,estimate,0.044,0.044
Vermont,10/16/20,estimate,0.044,0.044
Vermont,10/17/20,estimate,0.045,0.044
Vermont,10/18/20,estimate,0.044,0.044
Vermont,10/19/20,estimate,0.045,0.044
Vermont,10/20/20,estimate based on partial data,0.045,0.044
Vermont,10/21/20,estimate based on partial data,0.045,0.044
Vermont,10/22/20,estimate based on partial data,0.045,0.044
Vermont,10/23/20,estimate based on partial data,0.044,0.044
Vermont,10/24/20,estimate based on partial data,0.045,0.044
Vermont,10/25/20,estimate based on partial data,0.044,0.043
Vermont,10/26/20,estimate based on partial data,0.044,0.043
Vermont,10/27/20,estimate based on partial data,0.044,0.043
Vermont,10/28/20,estimate based on partial data,0.044,0.042
Vermont,10/29/20,estimate based on partial data,0.043,0.042
Vermont,10/30/20,estimate based on partial data,0.043,0.041
Vermont,10/31/20,forecast,0.043,0.041
Vermont,11/1/20,forecast,0.043,0.041
Vermont,11/2/20,forecast,0.043,0.041
Vermont,11/3/20,forecast,0.043,0.041
Vermont,11/4/20,forecast,0.043,0.041
Vermont,11/5/20,forecast,0.043,0.041
Vermont,11/6/20,forecast,0.043,0.041
Vermont,11/7/20,forecast,0.043,0.041
Vermont,11/8/20,forecast,0.043,0.041
Vermont,11/9/20,forecast,0.043,0.041
Vermont,11/10/20,forecast,0.043,0.041
Vermont,11/11/20,forecast,0.043,0.041
Vermont,11/12/20,forecast,0.043,0.041
Vermont,11/13/20,forecast,0.043,0.041
Virgin Islands,8/25/20,estimate,-0.051,-0.055
Virgin Islands,8/26/20,estimate,-0.053,-0.056
Virgin Islands,8/27/20,estimate,-0.055,-0.058
Virgin Islands,8/28/20,estimate,-0.056,-0.059
Virgin Islands,8/29/20,estimate,-0.056,-0.059
Virgin Islands,8/30/20,estimate,-0.057,-0.06
Virgin Islands,8/31/20,estimate,-0.057,-0.06
Virgin Islands,9/1/20,estimate,-0.057,-0.059
Virgin Islands,9/2/20,estimate,-0.056,-0.059
Virgin Islands,9/3/20,estimate,-0.056,-0.058
Virgin Islands,9/4/20,estimate,-0.056,-0.058
Virgin Islands,9/5/20,estimate,-0.056,-0.057
Virgin Islands,9/6/20,estimate,-0.055,-0.057
Virgin Islands,9/7/20,estimate,-0.055,-0.056
Virgin Islands,9/8/20,estimate,-0.056,-0.056
Virgin Islands,9/9/20,estimate,-0.056,-0.057
Virgin Islands,9/10/20,estimate,-0.057,-0.057
Virgin Islands,9/11/20,estimate,-0.057,-0.058
Virgin Islands,9/12/20,estimate,-0.058,-0.06
Virgin Islands,9/13/20,estimate,-0.059,-0.061
Virgin Islands,9/14/20,estimate,-0.06,-0.063
Virgin Islands,9/15/20,estimate,-0.062,-0.065
Virgin Islands,9/16/20,estimate,-0.064,-0.067
Virgin Islands,9/17/20,estimate,-0.065,-0.069
Virgin Islands,9/18/20,estimate,-0.067,-0.071
Virgin Islands,9/19/20,estimate,-0.068,-0.072
Virgin Islands,9/20/20,estimate,-0.068,-0.074
Virgin Islands,9/21/20,estimate,-0.069,-0.075
Virgin Islands,9/22/20,estimate,-0.069,-0.075
Virgin Islands,9/23/20,estimate,-0.068,-0.075
Virgin Islands,9/24/20,estimate,-0.067,-0.074
Virgin Islands,9/25/20,estimate,-0.066,-0.073
Virgin Islands,9/26/20,estimate,-0.063,-0.071
Virgin Islands,9/27/20,estimate,-0.061,-0.069
Virgin Islands,9/28/20,estimate,-0.058,-0.065
Virgin Islands,9/29/20,estimate,-0.054,-0.062
Virgin Islands,9/30/20,estimate,-0.049,-0.057
Virgin Islands,10/1/20,estimate,-0.044,-0.052
Virgin Islands,10/2/20,estimate,-0.04,-0.046
Virgin Islands,10/3/20,estimate,-0.036,-0.04
Virgin Islands,10/4/20,estimate,-0.031,-0.033
Virgin Islands,10/5/20,estimate,-0.026,-0.026
Virgin Islands,10/6/20,estimate,-0.019,-0.018
Virgin Islands,10/7/20,estimate,-0.014,-0.01
Virgin Islands,10/8/20,estimate,-0.007,-0.002
Virgin Islands,10/9/20,estimate,0,0.006
Virgin Islands,10/10/20,estimate,0.007,0.013
Virgin Islands,10/11/20,estimate,0.014,0.021
Virgin Islands,10/12/20,estimate,0.02,0.028
Virgin Islands,10/13/20,estimate,0.027,0.035
Virgin Islands,10/14/20,estimate,0.033,0.041
Virgin Islands,10/15/20,estimate,0.04,0.046
Virgin Islands,10/16/20,estimate,0.045,0.051
Virgin Islands,10/17/20,estimate,0.05,0.055
Virgin Islands,10/18/20,estimate,0.053,0.059
Virgin Islands,10/19/20,estimate,0.056,0.062
Virgin Islands,10/20/20,estimate,0.059,0.064
Virgin Islands,10/21/20,estimate,0.061,0.066
Virgin Islands,10/22/20,estimate,0.061,0.068
Virgin Islands,10/23/20,estimate,0.061,0.069
Virgin Islands,10/24/20,estimate based on partial data,0.061,0.07
Virgin Islands,10/25/20,estimate based on partial data,0.06,0.071
Virgin Islands,10/26/20,estimate based on partial data,0.059,0.072
Virgin Islands,10/27/20,estimate based on partial data,0.059,0.073
Virgin Islands,10/28/20,estimate based on partial data,0.058,0.074
Virgin Islands,10/29/20,estimate based on partial data,0.057,0.075
Virgin Islands,10/30/20,estimate based on partial data,0.056,0.077
Virgin Islands,10/31/20,estimate based on partial data,0.054,0.078
Virgin Islands,11/1/20,estimate based on partial data,0.054,0.08
Virgin Islands,11/2/20,estimate based on partial data,0.052,0.082
Virgin Islands,11/3/20,estimate based on partial data,0.051,0.084
Virgin Islands,11/4/20,forecast,0.051,0.084
Virgin Islands,11/5/20,forecast,0.051,0.084
Virgin Islands,11/6/20,forecast,0.051,0.084
Virgin Islands,11/7/20,forecast,0.051,0.084
Virgin Islands,11/8/20,forecast,0.051,0.084
Virgin Islands,11/9/20,forecast,0.051,0.084
Virgin Islands,11/10/20,forecast,0.051,0.084
Virgin Islands,11/11/20,forecast,0.051,0.084
Virgin Islands,11/12/20,forecast,0.051,0.084
Virgin Islands,11/13/20,forecast,0.051,0.084
Virgin Islands,11/14/20,forecast,0.051,0.084
Virgin Islands,11/15/20,forecast,0.051,0.084
Virgin Islands,11/16/20,forecast,0.051,0.084
Virgin Islands,11/17/20,forecast,0.051,0.084
Virginia,8/25/20,estimate,0.003,0.003
Virginia,8/26/20,estimate,0.002,0.002
Virginia,8/27/20,estimate,0.001,0.001
Virginia,8/28/20,estimate,0,0
Virginia,8/29/20,estimate,-0.001,-0.001
Virginia,8/30/20,estimate,-0.002,-0.002
Virginia,8/31/20,estimate,-0.003,-0.003
Virginia,9/1/20,estimate,-0.004,-0.004
Virginia,9/2/20,estimate,-0.005,-0.005
Virginia,9/3/20,estimate,-0.006,-0.006
Virginia,9/4/20,estimate,-0.007,-0.007
Virginia,9/5/20,estimate,-0.008,-0.008
Virginia,9/6/20,estimate,-0.008,-0.009
Virginia,9/7/20,estimate,-0.009,-0.01
Virginia,9/8/20,estimate,-0.01,-0.01
Virginia,9/9/20,estimate,-0.01,-0.011
Virginia,9/10/20,estimate,-0.01,-0.011
Virginia,9/11/20,estimate,-0.01,-0.011
Virginia,9/12/20,estimate,-0.01,-0.011
Virginia,9/13/20,estimate,-0.009,-0.01
Virginia,9/14/20,estimate,-0.009,-0.01
Virginia,9/15/20,estimate,-0.008,-0.009
Virginia,9/16/20,estimate,-0.008,-0.008
Virginia,9/17/20,estimate,-0.006,-0.007
Virginia,9/18/20,estimate,-0.005,-0.006
Virginia,9/19/20,estimate,-0.004,-0.005
Virginia,9/20/20,estimate,-0.003,-0.003
Virginia,9/21/20,estimate,-0.001,-0.002
Virginia,9/22/20,estimate,0.001,0
Virginia,9/23/20,estimate,0.002,0.002
Virginia,9/24/20,estimate,0.003,0.003
Virginia,9/25/20,estimate,0.004,0.005
Virginia,9/26/20,estimate,0.006,0.007
Virginia,9/27/20,estimate,0.007,0.008
Virginia,9/28/20,estimate,0.008,0.009
Virginia,9/29/20,estimate,0.009,0.011
Virginia,9/30/20,estimate,0.01,0.012
Virginia,10/1/20,estimate,0.011,0.013
Virginia,10/2/20,estimate,0.012,0.013
Virginia,10/3/20,estimate,0.012,0.014
Virginia,10/4/20,estimate,0.013,0.014
Virginia,10/5/20,estimate,0.013,0.014
Virginia,10/6/20,estimate,0.013,0.014
Virginia,10/7/20,estimate,0.014,0.014
Virginia,10/8/20,estimate,0.014,0.014
Virginia,10/9/20,estimate,0.014,0.014
Virginia,10/10/20,estimate,0.013,0.014
Virginia,10/11/20,estimate,0.013,0.013
Virginia,10/12/20,estimate,0.013,0.013
Virginia,10/13/20,estimate,0.013,0.013
Virginia,10/14/20,estimate,0.013,0.013
Virginia,10/15/20,estimate,0.013,0.013
Virginia,10/16/20,estimate,0.013,0.013
Virginia,10/17/20,estimate,0.013,0.013
Virginia,10/18/20,estimate,0.014,0.014
Virginia,10/19/20,estimate,0.014,0.014
Virginia,10/20/20,estimate,0.014,0.014
Virginia,10/21/20,estimate,0.015,0.015
Virginia,10/22/20,estimate,0.015,0.015
Virginia,10/23/20,estimate,0.015,0.016
Virginia,10/24/20,estimate based on partial data,0.016,0.016
Virginia,10/25/20,estimate based on partial data,0.016,0.017
Virginia,10/26/20,estimate based on partial data,0.016,0.017
Virginia,10/27/20,estimate based on partial data,0.017,0.018
Virginia,10/28/20,estimate based on partial data,0.017,0.018
Virginia,10/29/20,estimate based on partial data,0.017,0.019
Virginia,10/30/20,estimate based on partial data,0.017,0.019
Virginia,10/31/20,estimate based on partial data,0.017,0.019
Virginia,11/1/20,estimate based on partial data,0.017,0.019
Virginia,11/2/20,estimate based on partial data,0.016,0.019
Virginia,11/3/20,estimate based on partial data,0.016,0.019
Virginia,11/4/20,forecast,0.016,0.019
Virginia,11/5/20,forecast,0.016,0.019
Virginia,11/6/20,forecast,0.016,0.019
Virginia,11/7/20,forecast,0.016,0.019
Virginia,11/8/20,forecast,0.016,0.019
Virginia,11/9/20,forecast,0.016,0.019
Virginia,11/10/20,forecast,0.016,0.019
Virginia,11/11/20,forecast,0.016,0.019
Virginia,11/12/20,forecast,0.016,0.019
Virginia,11/13/20,forecast,0.016,0.019
Virginia,11/14/20,forecast,0.016,0.019
Virginia,11/15/20,forecast,0.016,0.019
Virginia,11/16/20,forecast,0.016,0.019
Virginia,11/17/20,forecast,0.016,0.019
Washington,8/25/20,estimate,-0.012,-0.013
Washington,8/26/20,estimate,-0.012,-0.013
Washington,8/27/20,estimate,-0.011,-0.012
Washington,8/28/20,estimate,-0.011,-0.012
Washington,8/29/20,estimate,-0.01,-0.011
Washington,8/30/20,estimate,-0.009,-0.01
Washington,8/31/20,estimate,-0.008,-0.009
Washington,9/1/20,estimate,-0.007,-0.008
Washington,9/2/20,estimate,-0.006,-0.007
Washington,9/3/20,estimate,-0.005,-0.005
Washington,9/4/20,estimate,-0.004,-0.004
Washington,9/5/20,estimate,-0.002,-0.003
Washington,9/6/20,estimate,-0.001,-0.001
Washington,9/7/20,estimate,0,0
Washington,9/8/20,estimate,0.001,0.001
Washington,9/9/20,estimate,0.002,0.003
Washington,9/10/20,estimate,0.003,0.004
Washington,9/11/20,estimate,0.004,0.005
Washington,9/12/20,estimate,0.005,0.006
Washington,9/13/20,estimate,0.006,0.007
Washington,9/14/20,estimate,0.007,0.008
Washington,9/15/20,estimate,0.008,0.009
Washington,9/16/20,estimate,0.009,0.01
Washington,9/17/20,estimate,0.01,0.011
Washington,9/18/20,estimate,0.011,0.011
Washington,9/19/20,estimate,0.012,0.012
Washington,9/20/20,estimate,0.012,0.013
Washington,9/21/20,estimate,0.013,0.013
Washington,9/22/20,estimate,0.013,0.013
Washington,9/23/20,estimate,0.013,0.014
Washington,9/24/20,estimate,0.014,0.014
Washington,9/25/20,estimate,0.014,0.014
Washington,9/26/20,estimate,0.014,0.015
Washington,9/27/20,estimate,0.015,0.015
Washington,9/28/20,estimate,0.015,0.015
Washington,9/29/20,estimate,0.015,0.015
Washington,9/30/20,estimate,0.015,0.015
Washington,10/1/20,estimate,0.015,0.015
Washington,10/2/20,estimate,0.016,0.015
Washington,10/3/20,estimate,0.016,0.016
Washington,10/4/20,estimate,0.016,0.016
Washington,10/5/20,estimate,0.016,0.016
Washington,10/6/20,estimate,0.016,0.016
Washington,10/7/20,estimate,0.016,0.016
Washington,10/8/20,estimate,0.017,0.016
Washington,10/9/20,estimate,0.017,0.017
Washington,10/10/20,estimate,0.017,0.017
Washington,10/11/20,estimate,0.017,0.017
Washington,10/12/20,estimate,0.018,0.018
Washington,10/13/20,estimate,0.018,0.018
Washington,10/14/20,estimate,0.019,0.018
Washington,10/15/20,estimate,0.019,0.019
Washington,10/16/20,estimate,0.02,0.019
Washington,10/17/20,estimate,0.02,0.02
Washington,10/18/20,estimate,0.021,0.021
Washington,10/19/20,estimate,0.021,0.021
Washington,10/20/20,estimate,0.021,0.022
Washington,10/21/20,estimate,0.022,0.023
Washington,10/22/20,estimate,0.023,0.023
Washington,10/23/20,estimate,0.023,0.024
Washington,10/24/20,estimate based on partial data,0.023,0.024
Washington,10/25/20,estimate based on partial data,0.024,0.025
Washington,10/26/20,estimate based on partial data,0.024,0.025
Washington,10/27/20,estimate based on partial data,0.024,0.026
Washington,10/28/20,estimate based on partial data,0.024,0.026
Washington,10/29/20,estimate based on partial data,0.024,0.027
Washington,10/30/20,estimate based on partial data,0.024,0.027
Washington,10/31/20,estimate based on partial data,0.024,0.027
Washington,11/1/20,estimate based on partial data,0.024,0.027
Washington,11/2/20,estimate based on partial data,0.025,0.028
Washington,11/3/20,estimate based on partial data,0.025,0.028
Washington,11/4/20,forecast,0.025,0.028
Washington,11/5/20,forecast,0.025,0.028
Washington,11/6/20,forecast,0.025,0.028
Washington,11/7/20,forecast,0.025,0.028
Washington,11/8/20,forecast,0.025,0.028
Washington,11/9/20,forecast,0.025,0.028
Washington,11/10/20,forecast,0.025,0.028
Washington,11/11/20,forecast,0.025,0.028
Washington,11/12/20,forecast,0.025,0.028
Washington,11/13/20,forecast,0.025,0.028
Washington,11/14/20,forecast,0.025,0.028
Washington,11/15/20,forecast,0.025,0.028
Washington,11/16/20,forecast,0.025,0.028
Washington,11/17/20,forecast,0.025,0.028
West Virginia,8/25/20,estimate,0.021,0.023
West Virginia,8/26/20,estimate,0.02,0.022
West Virginia,8/27/20,estimate,0.02,0.022
West Virginia,8/28/20,estimate,0.019,0.021
West Virginia,8/29/20,estimate,0.018,0.021
West Virginia,8/30/20,estimate,0.018,0.02
West Virginia,8/31/20,estimate,0.017,0.019
West Virginia,9/1/20,estimate,0.016,0.017
West Virginia,9/2/20,estimate,0.015,0.016
West Virginia,9/3/20,estimate,0.015,0.015
West Virginia,9/4/20,estimate,0.014,0.014
West Virginia,9/5/20,estimate,0.013,0.012
West Virginia,9/6/20,estimate,0.012,0.011
West Virginia,9/7/20,estimate,0.011,0.009
West Virginia,9/8/20,estimate,0.009,0.008
West Virginia,9/9/20,estimate,0.008,0.007
West Virginia,9/10/20,estimate,0.007,0.006
West Virginia,9/11/20,estimate,0.007,0.005
West Virginia,9/12/20,estimate,0.006,0.005
West Virginia,9/13/20,estimate,0.005,0.004
West Virginia,9/14/20,estimate,0.005,0.004
West Virginia,9/15/20,estimate,0.005,0.003
West Virginia,9/16/20,estimate,0.005,0.003
West Virginia,9/17/20,estimate,0.005,0.004
West Virginia,9/18/20,estimate,0.005,0.004
West Virginia,9/19/20,estimate,0.006,0.004
West Virginia,9/20/20,estimate,0.006,0.005
West Virginia,9/21/20,estimate,0.007,0.006
West Virginia,9/22/20,estimate,0.008,0.007
West Virginia,9/23/20,estimate,0.009,0.008
West Virginia,9/24/20,estimate,0.01,0.009
West Virginia,9/25/20,estimate,0.011,0.01
West Virginia,9/26/20,estimate,0.012,0.011
West Virginia,9/27/20,estimate,0.013,0.012
West Virginia,9/28/20,estimate,0.014,0.013
West Virginia,9/29/20,estimate,0.015,0.014
West Virginia,9/30/20,estimate,0.015,0.016
West Virginia,10/1/20,estimate,0.016,0.017
West Virginia,10/2/20,estimate,0.017,0.018
West Virginia,10/3/20,estimate,0.018,0.019
West Virginia,10/4/20,estimate,0.019,0.02
West Virginia,10/5/20,estimate,0.02,0.021
West Virginia,10/6/20,estimate,0.02,0.022
West Virginia,10/7/20,estimate,0.021,0.022
West Virginia,10/8/20,estimate,0.022,0.023
West Virginia,10/9/20,estimate,0.023,0.024
West Virginia,10/10/20,estimate,0.024,0.025
West Virginia,10/11/20,estimate,0.024,0.025
West Virginia,10/12/20,estimate,0.025,0.026
West Virginia,10/13/20,estimate,0.026,0.026
West Virginia,10/14/20,estimate,0.026,0.027
West Virginia,10/15/20,estimate,0.027,0.028
West Virginia,10/16/20,estimate,0.027,0.028
West Virginia,10/17/20,estimate,0.028,0.029
West Virginia,10/18/20,estimate,0.028,0.029
West Virginia,10/19/20,estimate,0.029,0.029
West Virginia,10/20/20,estimate,0.029,0.03
West Virginia,10/21/20,estimate,0.029,0.03
West Virginia,10/22/20,estimate,0.03,0.031
West Virginia,10/23/20,estimate,0.03,0.031
West Virginia,10/24/20,estimate based on partial data,0.03,0.031
West Virginia,10/25/20,estimate based on partial data,0.03,0.031
West Virginia,10/26/20,estimate based on partial data,0.03,0.032
West Virginia,10/27/20,estimate based on partial data,0.03,0.032
West Virginia,10/28/20,estimate based on partial data,0.029,0.032
West Virginia,10/29/20,estimate based on partial data,0.029,0.032
West Virginia,10/30/20,estimate based on partial data,0.029,0.032
West Virginia,10/31/20,estimate based on partial data,0.029,0.032
West Virginia,11/1/20,estimate based on partial data,0.029,0.032
West Virginia,11/2/20,estimate based on partial data,0.029,0.032
West Virginia,11/3/20,estimate based on partial data,0.029,0.032
West Virginia,11/4/20,forecast,0.029,0.032
West Virginia,11/5/20,forecast,0.029,0.032
West Virginia,11/6/20,forecast,0.029,0.032
West Virginia,11/7/20,forecast,0.029,0.032
West Virginia,11/8/20,forecast,0.029,0.032
West Virginia,11/9/20,forecast,0.029,0.032
West Virginia,11/10/20,forecast,0.029,0.032
West Virginia,11/11/20,forecast,0.029,0.032
West Virginia,11/12/20,forecast,0.029,0.032
West Virginia,11/13/20,forecast,0.029,0.032
West Virginia,11/14/20,forecast,0.029,0.032
West Virginia,11/15/20,forecast,0.029,0.032
West Virginia,11/16/20,forecast,0.029,0.032
West Virginia,11/17/20,forecast,0.029,0.032
Wisconsin,8/25/20,estimate,0.027,0.026
Wisconsin,8/26/20,estimate,0.027,0.026
Wisconsin,8/27/20,estimate,0.027,0.027
Wisconsin,8/28/20,estimate,0.028,0.028
Wisconsin,8/29/20,estimate,0.028,0.029
Wisconsin,8/30/20,estimate,0.028,0.029
Wisconsin,8/31/20,estimate,0.028,0.03
Wisconsin,9/1/20,estimate,0.029,0.031
Wisconsin,9/2/20,estimate,0.029,0.031
Wisconsin,9/3/20,estimate,0.029,0.032
Wisconsin,9/4/20,estimate,0.029,0.032
Wisconsin,9/5/20,estimate,0.03,0.033
Wisconsin,9/6/20,estimate,0.03,0.033
Wisconsin,9/7/20,estimate,0.03,0.033
Wisconsin,9/8/20,estimate,0.03,0.034
Wisconsin,9/9/20,estimate,0.03,0.034
Wisconsin,9/10/20,estimate,0.03,0.034
Wisconsin,9/11/20,estimate,0.03,0.033
Wisconsin,9/12/20,estimate,0.03,0.033
Wisconsin,9/13/20,estimate,0.03,0.033
Wisconsin,9/14/20,estimate,0.03,0.033
Wisconsin,9/15/20,estimate,0.03,0.032
Wisconsin,9/16/20,estimate,0.029,0.032
Wisconsin,9/17/20,estimate,0.029,0.031
Wisconsin,9/18/20,estimate,0.029,0.031
Wisconsin,9/19/20,estimate,0.029,0.03
Wisconsin,9/20/20,estimate,0.029,0.03
Wisconsin,9/21/20,estimate,0.029,0.029
Wisconsin,9/22/20,estimate,0.028,0.029
Wisconsin,9/23/20,estimate,0.028,0.028
Wisconsin,9/24/20,estimate,0.028,0.028
Wisconsin,9/25/20,estimate,0.028,0.027
